Video_id,Views,Likes,Comments
IgJxgxvgq4E,2485,114,2
gojiBFs0hYk,1588,138,12
SpL9eMFEKxI,2529,157,10
Kxv2PvvjHUQ,2137,184,9
0CQNi8HrpC4,2934,226,10
l5gc7_zK7IE,1893,167,5
r8n3rMF2gEw,2099,139,7
lUqIs9SClhc,3241,292,17
QCKNBq7FAXM,6397,464,18
68S0x8DSiyk,2650,201,7
2t-4gzNKiP0,2336,138,3
wz3XEp_6s0A,2650,196,6
2F0U6fqAOq4,2024,120,2
s8jW2TGXElo,2260,209,9
Ce7m5xvpDt0,8168,318,10
972X4Y_swjk,1888,137,3
XPwxxEHpe9U,2409,150,10
P9TbokvZcfU,2071,122,6
lMo82ip6Occ,2649,186,9
1cftkg3bS4c,2326,201,12
PHO964Xy1tY,2467,138,7
KoOuo-RS6o0,3781,300,24
z1eTXxZWN2U,3702,221,6
MgDhwhAWmq0,3116,284,6
55_tqK2bK8c,1822,139,4
eI9GV8kW_Og,2607,202,14
RvfaYzSyZ1E,1807,151,8
H2OmcLyDREQ,2361,145,8
h5j4JkRgtYE,1684,154,2
3c3eoPllIzE,1738,140,4
KEdEFveXfSY,4059,281,8
qn1RvebkLLk,2644,212,9
OWTpJ_HZ4KI,3119,272,16
rO5I1yNXTFo,10608,733,24
MzF4xAxyLTI,2931,196,10
WKWgxH8D8iA,4357,347,11
VftYSeTjksk,2811,168,6
l-aHPSWXCZA,2420,144,3
mCesBQA9O-I,2382,165,7
NwaxF-TT3hM,3368,194,5
zPz36TtFJmY,2265,172,9
eFfA17lmmNY,1542,147,8
vsR381fXfUw,1985,201,17
S1lQoo1vnxc,1941,172,13
f5J4ZtoVxqs,2174,200,11
5HWvMk5gN8w,1750,143,9
rVFDRCMvAdE,3200,263,10
w9R5J28HAew,3207,198,5
r3804j7c92M,2369,254,8
XDbh61vUCYE,639,58,11
MMydMBRv3kU,1539,135,2
IbNsWTtJbN4,1451,124,5
4zyBbl2cxqE,2107,241,5
Uk2NWcu5Cnk,1998,152,4
rvexLadKfhs,1491,153,12
e1sKr_BZCT8,2078,234,7
euI9CZ7FY34,2575,205,11
54mN2T6RqEw,2657,185,7
TPIP3VQ03ow,1977,193,10
liSoa_Km8i8,3000,322,9
k3FD75HgXDo,2684,265,9
_zZ4AXKKFSk,2522,305,25
j1PJxrKLDGc,3490,219,10
uNqPENxDfhI,2256,186,8
t7YrSZOXAd4,1808,152,7
T6HMSnFscJ4,1919,188,5
ccNNoEmkbOc,1622,151,8
0IYEy_h6D4A,3224,292,10
XmZMbn07AZ0,1716,137,4
WKx9BFBnWHc,2201,217,9
op7orWR0DDE,2235,188,3
QrEL9Zb6gFE,2246,201,24
Z1DmQiLHQ5k,739,67,3
SxoHVY8FOn0,2313,184,5
lYgGyZ2N30E,2398,173,12
DtP4uLEU2mQ,1990,172,7
9MP6xWfQoX0,2376,213,16
iCsazg5-vHY,1619,147,7
0n8Vvq5BrIk,2608,266,10
ZWpyFHoZbP4,2364,215,6
OBYkBRAbRe0,2600,244,7
fezOy4xm_Kw,2872,285,7
sP4-t2sZim8,2554,213,10
gDR41ajDnWI,1931,167,5
iOuiCnWBRio,2555,193,10
InKOUqlTcsw,2366,188,6
emqFvgVAdhs,2290,219,7
vi4IUjm5QSo,1309,114,5
EgYGxi_jsdw,1896,220,3
KO_0tJZr32Q,1490,130,6
HHyfFU4yC_g,1857,130,4
D3Mzv1I5WdU,3696,250,5
Pt1kwRJgJFI,1420,130,3
NJy-CVamjKg,1502,145,6
9_rHuO25kE4,5827,539,16
UPpYyqSlUiQ,1774,161,2
8GVYJO1GIUs,2470,213,6
qP5gNKaPfKE,3071,305,8
TRsqh3DQ0m0,2141,224,6
B2-A4XQIoxg,2098,191,9
xMMt9khe7Eg,2001,166,6
KX6xUIJagrw,3433,267,18
jhkNY-lA9rQ,1936,125,10
mzhxVtp7zZ0,2400,244,2
jRwj9XWQml8,6586,421,8
WqwZ5aqV5is,10521,874,22
q-WgCm820SE,25647,1312,69
pTVSni3htVQ,2347,207,9
DUhJed1mlHI,2601,215,14
rBryyZUMWco,2808,261,8
5oIgRajo8Pg,3140,328,16
dExrRlg5nxE,2253,222,12
j7iL8VXGHfM,2291,212,8
oQhsku7N0C0,2596,238,4
m9bmbcALruU,4161,318,15
xVjrg6dcWxk,3044,198,5
qZCjbcJBAUY,2630,171,8
5NfjhdicXIM,1669,143,8
1zH_guS3doc,2108,188,8
Wv947s5Ij5Y,2398,198,6
MmSOAEONfDw,1689,120,3
V6y8VA4-DFI,2139,173,14
hKnLeB8ie_M,11731,769,54
Iw3M8SEXAN4,2062,174,17
oJ0a1kGwjLI,2163,164,9
7yZ17W1rP2o,2693,334,12
zxFOOjluuuM,3099,274,10
SLD2I7tW7x4,3303,312,13
5fJxMMTklFw,4806,293,18
CaRgc1M3Rj8,1710,150,4
uW5uUzGu_t0,1538,164,5
2A8clcpHorA,1334,133,4
vIFkzjLgrh4,2471,227,13
oAnNgKLjpLk,2146,241,15
zLFJoQjrT10,5479,380,21
3Bl4Kj1kvRo,1742,162,9
B6F8NiAvEZ4,2741,170,10
qvlZhH4r-8A,3033,299,7
1K61scmjRH8,14838,805,31
pzWRdQs9dlE,2120,213,11
6LssYMKIXKU,2505,161,3
FmkTWDdjEoI,1960,158,7
e3gaILJThu0,2431,255,9
SGw_h8kky10,11652,698,39
nEruFb5tV0A,4111,326,20
vREO2y_WIFI,3348,321,15
1qguCG8ZOGw,3802,232,11
XamCnGxyjPE,2414,259,34
bpoMfIWY1fo,2498,306,12
J3d520UNkRI,1659,161,4
YCiTBMOLNRM,4041,343,6
PVdyXNMS7Gc,3127,271,19
Kbf6XU3IBUA,2522,231,9
Kl2PQVj7DcQ,2075,187,9
OpNDmF7V3Oo,3243,241,13
XT_vwg_1rjY,10826,536,26
BS-JpFHLUZc,2483,203,13
LCpbmrR0SUA,2018,169,5
wevKdpWfaXU,2352,198,5
1PR_11Ie0xc,113394,4636,284
vV4yn5oj9_k,3772,348,7
_PU9KQfMWCw,5507,352,13
yDe767Z4VX0,1460,131,7
5ptavVFDZ_w,4489,326,18
f4UTCOCFUqs,2699,287,8
eeYXFuy96v0,1977,177,7
rxvgZuhjlAw,4478,443,10
YviO1zr_DvE,2018,178,10
dQIrXzMBHjU,2825,204,21
FW6ys2fMmKg,2232,195,19
7JME2GzmW4M,2789,257,15
XSFJ5qjR_VI,2933,249,15
6K9OyKj-iJM,3844,289,14
AzLJkLhkiNY,3005,321,18
3Uep4MvpccU,7968,804,34
dXHSwJ5iJOU,4115,200,4
Fi9h-BVf6Ic,1946,174,9
HxfRmwKJ-Vg,2287,184,7
PIbIM6h7T2c,2562,206,9
izFMVR8CkQ4,5437,499,20
QiCnp0R1pEQ,5084,380,14
FVI3vSbwdr8,2298,206,15
7wYx0tPs0A0,3437,350,14
TXnKuZg85wI,3181,281,17
iAmR9AXlcKI,469860,28798,964
zcFPSFWHJr4,2731,274,7
317FEuTtmYA,3801,405,20
oQNSq2PESDU,3940,403,25
JRyD5i60hs8,1969,166,4
ksHV3hMUmGU,6851,570,20
7RIj_X_tk80,5488,497,21
PtkSEF7eqfA,2140,253,16
RHZnSCnIB_8,2474,244,10
s0VIwiFtz0c,2387,252,6
klka_FyajtM,9933,1177,47
o1z3SbycyrI,1047,78,7
qdrX9ubZReQ,8432,519,16
amV1eYQP7cM,94128,3822,125
eP4U2eEzs4k,2584,193,5
xZq8JVf1BbY,1938,143,9
VoR6WXytfdE,1847,172,5
DWFyGSIjiIE,3014,199,6
Ny5Aw3OP3kg,2046,208,11
fCM6lFMe2QM,3447,213,10
tLg2YkY0WO0,2137,175,15
_MZppHJzTUc,1869,140,6
PaSXESNJDmg,2401,239,8
W35odCI8poQ,4480,247,5
8lndnD40kxU,3175,182,5
4yknz3Pj7zY,5264,457,23
U-Zj2tpRmcA,5912,327,17
FmMLoiH68no,2104,212,10
3mkZCZ9QRrI,3030,321,22
aY3KE4VH5OU,2559,265,12
0ahPhDOgkJs,1317,110,8
5-9xI2t03dQ,2193,175,6
up1FnSaEAE0,3006,327,10
aiuEWm1GBnM,3006,356,18
yS81IzhG2g4,1316,143,6
fKNFnxfaMJE,1342,126,8
bcy6YFFnUn0,2494,236,10
W9iqnSkJP70,4118,287,22
7aFzq6JYhro,5275,514,20
5szcpa5sROE,3103,253,8
mLho-QOV3iY,1500,129,7
hDk392Ewf6g,1524,142,9
9ZMpTOhqroI,1932,181,9
02tWPAKzCEI,3590,234,8
j_Faui7nN2Q,1776,178,10
PzmSNG5pdf8,3713,262,17
JIa2AYpEybM,2963,220,3
KcclVpk_zzg,3180,324,24
VIyDfZZc-AE,1964,213,7
02sfNpI0D9w,1730,193,7
3bc7hC64vpY,3514,346,13
4dcbSbVt6J8,7859,418,17
q668ZwqAORg,695,54,1
swsZM9yymQo,2354,199,13
8isqYK62FPY,2512,186,8
iuuHz6ndKOU,1767,160,7
1V8Du1y-Z-8,2421,226,11
eiiEUvKi6Ek,2230,226,13
-bsUxRwKFho,3468,281,18
gHkg_fZ_Wfo,3323,223,10
8WF9cDl_mqk,3009,245,9
3jk817XxKL0,6537,353,11
VhfZQRSjECo,2322,220,6
L-15C3XSzrs,2358,168,10
oeMneUhMqWQ,2467,266,28
MK2kUQXnteI,2248,257,27
yV7O6JYqO6I,3106,288,20
JLlu5OtnE0o,1570,98,12
E6EiS3twomM,3044,272,12
FGRhlkzCg2k,2260,256,13
_DSGMwQvSQY,2683,247,8
pigf3LLhEtM,2036,159,16
S4ZvHDNjMnk,2506,233,11
oPgMiRy96vg,4068,314,22
NDcDFLS4eL8,3511,276,12
fIb_EE8_0Ak,3002,171,8
k-wa7SutSFc,4211,229,8
M6bUOjuQ2e0,2217,174,18
UVdeqc3I-rc,12096,594,18
TK-JE24ca5E,23641,1393,38
IspqVMtakFE,5092,344,14
hCP21RJL3Eo,2663,203,20
cdBk3ruCSws,2265,195,8
O917zfwFhEg,2550,235,9
z3T13Br5kg8,2711,230,13
Fn1edH1-zUo,2838,178,14
YygDn5qcO2c,2260,151,7
jCTE4GSQc3g,3314,213,8
0eUSfCJRZMs,6774,496,41
mvK2RznTOjk,7612,785,17
iohuOsF7ccA,5474,531,24
cnGwKeySV10,6519,582,28
os0S9yayVkg,8963,590,28
z5vyGBXJf4Q,12019,796,38
Vt95ucSVaO0,9728,902,60
Jqm8qwoQqUM,7661,418,47
XW4hkXyUQPU,2586,106,7
-bnDFAQ6wvU,2453,112,2
c7EFe1x3jT4,3461,123,9
qq9bH01DhUA,3851,225,11
6C5lO5JziVY,2771,133,8
hkSF3-uqfMk,4488,250,19
CWzOIuxqjo4,2312,113,11
GOwq7ofgSWk,2208,128,8
OEg5hu1NvXI,2424,148,5
nGxvS85p5PM,2456,135,10
zJ5_XB3frJ4,14152,835,88
PfTIihEolS8,1944,205,8
xv6OWUG0sMU,2437,250,8
Is-e8HPbPA4,1536,167,12
KDXxgU1RbPk,1499,152,5
CC9pxHDV0dM,1946,127,12
hO0F34u2O40,1720,155,10
Mtz1CknOqMA,4639,438,15
cQ1PYWZBxAs,4417,539,19
5y1STdLWjcQ,13033,866,27
NkXRkc-RZXU,1426,161,10
PRMJIbuRR5g,2171,220,13
Y89dvZ9yXTI,4282,373,20
_A1TEz1MdPY,1644,168,7
fYsYISCAj24,3733,469,52
43Vs147gHoY,19802,1505,52
T66zQ-k9IEo,8908,849,49
mP5wtaBh7B4,3035,151,9
s1c6GTy-cVQ,2264,173,12
-lsYFmKj99A,1467,156,9
wmlTJiajUoQ,2949,299,17
RJEAUM0oZ98,11960,1184,26
YlsYYuGi7Bc,2948,188,7
bKIZ0URguzI,2192,147,13
zT61bnbjnaY,1987,149,5
GBErKjwAYgU,2495,155,9
cems2Cdbpao,1671,139,2
-G_t2TDS_d4,731,77,6
SA9DNFthOEM,2381,142,8
pzA7j7-MJ0U,2234,153,8
Bx7uN6ZQe-U,2315,168,12
NeuSHu7Vh78,2132,138,9
Ry_ofdjkFSU,2270,150,9
13Ylk98v5cU,3043,295,19
H8U8ST8Ngb8,2615,211,10
vPgauMDkRlQ,2771,222,8
70nptxArKRE,2424,167,8
s4J0tgW0nAM,3019,220,16
VH5c4pT5d0Q,2660,180,7
eOQvtK_8O1w,3527,183,13
sQGMVfjcNzg,5126,449,12
dhj7J6EWuXg,2709,208,5
8cL5gLgM3WU,3691,205,13
mbnRcBwUz3c,2107,165,9
pjSM-RPS3MQ,1833,125,7
iFZ6kzmlBFc,3004,272,14
h3IIv_P9Txo,2440,294,14
WHFrBR9sPOg,5019,296,20
4Qhpmb6fufA,1547,128,7
0F4Md8HM2KU,1767,143,7
uKH939TdNM0,511,47,3
FuPIUr3C5i0,1614,161,4
HrMp-Fcy1fw,2217,181,15
65REWt6A_Sw,2611,229,16
vWGDheDDvgA,2112,238,16
3JFD3QmxBtc,3352,258,19
SUqV-vwxW9o,3407,285,15
ZFpAIHxQ0AA,6241,470,26
QNR5PHC_sgc,1808,173,10
R-SBmd7D-AM,2673,310,11
giQ94qDA4Tg,2668,226,15
lA4t7b4r0FQ,2160,221,10
JgPX8S0BTQg,1953,180,9
3qMgswFNYWo,1988,172,17
ed430GYs4GI,675,57,5
-hsZQQQrrcE,1693,136,7
hZVvFUu8Q4E,2383,223,24
E20SzCEct08,2298,218,7
v4XdhEV4ptY,2414,190,14
BDbVgM6jXF8,3161,266,12
jBtrpqERzzw,4779,287,33
Ixuot9-f98g,4885,423,27
NNuFlf0EN8s,2764,278,14
CHjw7klOkyY,17541,473,19
_ellzHCCnkQ,1590,138,5
d2HqeUAClXs,1632,155,15
rSsEz0mspeA,1643,150,5
N6Nybnv_jJw,1727,148,6
lCUnvM3sNIM,931,78,4
sZn14EriyEU,2267,217,7
2K69SHWYjWs,2549,233,17
QD4P-VApzug,2919,266,15
OOZzYR0MXnU,2548,201,21
L4kuCZTdl9A,906,59,3
qvRl_zqMGfY,2825,245,18
SOSlhS1PiDA,2870,297,8
Je8OmQTFzXo,2659,264,17
QEdA-WTmRIE,4458,371,15
vO_uUn3B4Po,3314,320,9
Vlt_krYSUuU,1976,193,9
9a22MxIoGTc,4489,330,21
qk4SYUkzOPw,3612,268,17
f05nEuVDUo0,2438,176,7
G0eT8BzV96A,9168,337,19
4_Ex2dnyG4o,2664,211,12
mpED4zPXTw4,1986,135,8
2yYCi9B-b00,2358,262,16
kgCt4tdBhZo,2860,335,21
KHS791g_gdU,3682,368,20
IC-6pegpx78,3462,285,30
oMumoJPRs6k,126213,5164,103
N4mvg0zftNk,2284,220,9
xnuee6vYpFo,2696,267,10
6pfUPYXY5ws,3322,217,19
WAkh6go-09s,4051,404,31
pqtE39SKY34,1119,104,10
gw2LygrFku0,2478,286,28
8CKC_9wu_uc,3188,295,12
hQCV_-D4naY,4713,444,20
VAanKo4tWeo,6982,315,11
AUr987xvq-4,2681,230,15
Rj7SNFsSusw,3137,212,25
7_6gHPNmMRg,3487,244,21
LTVx9JWIx44,3421,228,10
KS-tImwWhJ4,1930,165,12
Dj1zsUsQdnM,4259,563,27
ym25AfBHsNs,8909,405,16
yAIyVVX1Ajc,3226,293,7
H99S3aQEjyY,1971,182,8
4XQI7b74hyg,1266,129,12
Wfe48iANwHQ,1207,116,5
RgBw3Hoiue0,3507,283,10
0FQ87eyyhz0,23571,870,21
kPdbOD2eox0,1616,123,8
fGH67Io3Xvw,2093,155,6
Dm3f7OESpZ0,1608,122,3
HG-zM_eSB_o,1562,146,8
_QdKYZbIK54,2034,165,8
CnOHRxsUGcQ,2666,285,15
stlG6qyN_Q0,7051,361,19
1V97qFjcSQg,3306,277,11
zrLpfunhwHA,2358,207,12
f54neIXoKL4,2189,145,11
vZZbh0YG3JM,3447,288,16
pi33aPZ_gSE,1952,137,9
tsNkUOsmM-w,2471,181,12
rpR7uEFnPRw,7533,497,27
LR8LaqEwMk4,2229,183,11
0qJmeDCgmZM,2164,166,9
IUNJzSAABY8,2067,153,12
JyJc7ErbA78,3195,287,12
Cgztedivd90,6215,549,17
qC_-FP8B6R8,3864,264,18
zITsF7qdL0w,2718,192,9
BMfoBTUaDzU,4937,255,12
933EChgvaJU,3417,299,14
-p_BOBiD0YQ,4741,451,57
aj54q0Um04w,2424,220,15
h9lsXUIs1EQ,2388,220,23
t8PqXWZt458,2594,217,14
-gdh0AKKSOI,5410,406,20
eb-6LBeIufA,2534,144,8
KeomvzCO7ho,4445,250,16
OUGRJdimUNc,2385,148,10
gKURt3cAvKo,2374,177,14
7RxNEIE-bOE,2861,154,20
XkY9RUmNfc4,7035,669,19
8-emUG7v2lI,3119,216,12
-0VIY1fPltA,2374,161,7
oWKBcFIYEDA,2834,226,8
fmZn7f5iF1Y,6187,427,17
Y8thC0NDbL0,5655,330,12
m5DDN5wqoK0,2520,170,12
_e8F5GJPmvc,2364,310,15
R3af6iZ5pfk,3741,395,16
7Z07UjboZXQ,2087,154,14
qzMFKfj5VQ4,2942,323,19
Ual9BxF-49I,1594,125,6
IPenmF2I8ko,1735,132,4
uug1BsYAcX8,1700,141,9
TLZsEYtDTqs,1949,173,13
DTtTQ6nfJAw,19300,907,36
9ibTFFLdcT4,2146,161,9
sNwnGl7o7vU,1524,123,6
3-NEn2wiRoI,1675,124,6
Qb6d1Y2PBjw,4944,422,17
zFvafso064U,7378,573,26
3WUiwu3ZU1Q,5299,514,21
_w0QsgONlaY,3496,434,26
6kazySFySzE,12039,478,22
ooGCJN1SiJ0,2177,126,7
HwwJL05uCjw,2099,144,7
U92ARleM_jo,2009,149,2
UbspGhybrvU,3413,344,19
MHLJBGtnxLc,3831,365,25
zc4FvirVD7o,1695,167,10
uxo-WbolRkE,1387,152,12
Wv3SEM78NbE,4859,470,35
7jcK0WEN4Og,2434,262,28
_lUXqUZKmh8,1627,207,11
Lnfj92fh7Vs,2758,264,14
Uf0ESUBAImI,2249,153,8
PeMGAxZePwo,5721,208,19
SKtKCl0HME4,3880,318,13
Sze9mlnALWw,4355,366,13
K_CEXtKw9co,2131,157,18
D3ih74e35pg,2416,300,30
a41bn0NVMsI,579,67,6
e7pHCzkB5t4,1582,233,19
SG5SrDLR-Bw,2477,289,18
SwYZLlZ_fjE,2289,267,10
IWtx3PrDUZY,8301,467,17
C0FwWn9Ur-U,4333,309,12
1Nq4YCIl8TA,1675,172,8
z5q62g9Uc5Q,2903,281,14
F0WI6MtwYYk,6490,526,41
iwbgbWsgbtw,1963,268,10
o__GUBxYxDs,1697,148,7
-eE9CHqwj6Q,178110,5011,174
6x8d0HkVMSA,1726,156,8
rlh9lC-xHTM,2188,274,4
lQBkIpYt1Rg,27862,1190,53
vqXLnVm2Gng,2766,135,12
7W7iQj59eMI,5880,577,19
izhZhG5uFZY,4051,289,5
fh9xNr9AdoM,2393,229,16
QuJzOjiyK3o,2485,149,16
yINpjTk8HtU,2425,177,32
n-DyLP2kp-c,9626,897,70
hlHIKY9y7Vw,6610,642,22
mneTpGlEQqc,10337,518,27
CkwaHNNXtv8,7967,538,15
We6qyC8p3dU,3392,268,45
cB0c6qNaPvQ,2461,242,23
KqC4e46sGHs,1980,199,8
f_NuYuOkoCU,7234,493,38
D_2CxnFvEPQ,3749,350,16
XPFzb2kA_9g,3174,253,12
59bHd4zLPpA,2778,160,20
I1DiqlAeDAw,5082,342,16
kIEpNAHQiK4,1881,143,13
tIRzKUiaSdI,14521,564,27
R1Jm8z5x_hA,4230,312,18
clCZaPC9Kmc,4106,256,14
X0KnqoCAmus,6663,454,42
VJKWPmOE_fQ,6806,378,22
FlZ35stdhJI,2920,276,9
bZ9xiPuZbss,3149,274,18
wiSPguYjn_M,3386,328,17
kmikK4R-ZkA,48395,2376,111
sfIDinN-FPk,3572,360,30
JRAjiCEtIvI,3358,173,12
skYK7aVoEAQ,4505,286,16
GMz6u_3wsWE,1704,135,24
yLbIaA8Cjs8,1981,148,9
evzRZ9HygxI,1887,159,9
pfr800Bpmd8,1880,153,13
uFtK2XzgNb8,10391,530,48
dFaIS4cBVoU,44313,1801,32
jCCDgI5oO9k,3154,361,17
RuSuIr2OZ6g,2754,294,10
-WZMkjgVLps,4719,283,13
v-hecL503H0,3258,244,20
5ybRH_Aj4AE,2582,155,11
-gyMGVOuHBI,14049,706,47
ekdJujmDv-4,10975,554,18
0C06qHTJdRs,4503,358,26
fTb8hoAh_E4,3685,336,26
coKL_ikCZ4Q,7790,389,13
Lngvfn1Mrec,6144,371,16
Vn6TNthbZVY,102355,6620,246
qLNRgTN72jE,2248,167,13
JFAtR6bzyHY,5151,286,14
SXkPOPx7HOY,10477,563,28
pk_YU2ehPHM,3800,253,31
xMWzC-UcLzI,4954,314,11
z-zpFZrsfAQ,2222,171,15
MJCVxDpGD9Q,3019,212,9
3ULHwqGtWBU,3287,234,12
CidNnymOHTI,6272,300,18
rIgxFlDMPmY,1702,79,9
FO5MkM85x18,15887,674,18
anAK8mmGviE,4912,294,27
_OjQyv7xEK0,6691,381,27
KkAAEc8SD4k,4415,281,17
JNbS1F4ZX4A,3848,231,27
m-GP17DAxl0,1683,81,5
ObdWocbQ2BA,3983,259,24
m2JPeSZG2qY,3650,223,21
PFyuD9dT0nI,4920,353,24
Z_Nuk7WGxJw,3558,233,23
c1XKN8dH0Qs,4022,206,10
3ha9Rxtdi0Y,4501,290,19
KhOxz6Ngik4,3947,213,7
jVDM6h-X76A,8221,416,18
It7kcTV8ERw,7080,353,40
qPKhjX-sG24,8360,543,35
kGSZsOjHK-I,2546,234,17
PtEaSAvqzn8,3041,252,17
0bpn9PHSP18,2506,235,26
cT3f-04hWXQ,1423,75,18
KKm4S-mup3w,781,42,3
EOXfn-LrzQs,2220,197,5
e3U_M0o1Kyw,1902,159,8
IkPa31GTnN8,2111,171,9
glm885IMwtk,2539,320,19
2jUaxoX7c8k,1926,191,11
5uIeJhcFmgo,2725,252,22
ADBbjcp5jcs,2562,259,18
8s8VyN5RrXs,3068,289,31
ACjCV6OR0iM,4689,384,20
o21BBdfuLHE,2011,201,10
ha0ZlPF_g6E,2417,236,14
l0LN41NVusY,2498,181,14
FJnZGbr4PW4,4075,309,11
2U03CYwb6QI,2510,216,15
7bcGsn__aII,2147,175,16
VfsG-EJHfkI,1896,183,22
cCOboBddF-A,2240,179,5
EZPM6oUq92o,2166,191,17
er-oktJ-tCc,1813,156,9
H0m6KdO4Np8,2168,211,20
RpMRSUAmuoo,6857,387,21
XbNH6Vk9RA4,1789,132,16
yStS3IiRv6g,3351,305,24
7VZ1XzawnBY,1886,175,9
sFlhTE5BDn8,2931,248,18
TTLt_LgMEy4,1998,162,7
9LLm1gEjf9M,7359,381,20
6nZg8YsrFq8,6262,448,30
1s4xsDQwUSA,19205,627,39
8QmyATNrHdE,1962,141,8
oXdMuQrMjZk,10397,525,20
i49vn9fdldw,5721,389,33
BPVlVSbea_0,4015,318,20
cTUMZzUU2Xs,2901,207,9
CvlBiJpw5MU,23648,961,44
3hOXc-obHqM,284406,10904,424
JDzd_R1d3Ik,6682,493,25
gF38Ax3K7Hs,7379,489,18
wRLD9X30Qrc,3621,342,27
m659XxsmyyA,2032,149,9
30aj1df6ZvM,13105,735,35
lTtErv7lQ7k,2322,190,12
2IThF0fPqBU,16020,726,24
5fFjMPs0rJw,2834,233,19
GVHDsenZ_7Y,2452,193,6
aln38Cn4dbo,1249,109,7
Oyx1XyHytqI,12264,799,33
SC3Mmy-WCr8,1876,157,10
LRD_0hw2__s,22596,1025,42
3rEug-MeuEk,2217,203,15
_4tKHAi9I8I,1381208,71799,2082
D-l3h8Embcs,3430,345,22
6_P4RmDxvUE,7152,531,29
3Au7LwEa0ng,11052,650,24
98XZ7yZMD38,1958,191,14
OSoxwM7ZypA,1331296,80222,1639
NwPeyT8S91g,18422,1511,31
5ekhQDiVavE,1906,154,14
GQxEfJsKiDI,2154,205,8
-1v5iOmtJb4,5120,466,28
06uJUDwR57E,13866,744,26
7nsXMVLPs8M,6785,536,26
6eQLyj3Bb7M,51597,2637,37
-53ABrIAtc0,3266,359,25
cV-uaDznrXo,1785,153,15
z8zNq3gw8QI,2438,174,6
m2z_-YJtk6Q,6556,550,46
oTyzQZXFYOI,2222,196,18
PueSJmJfQB0,3458,293,10
F1FTuOdtP8Q,4546,400,24
qDtfhHHNKjA,4886,455,35
tO5Tn9Vo__Y,135004,6210,163
YE4nxyqHaDY,17141,908,54
AOelgXgVv84,5966,470,18
PCFuULqaIzI,50325,2511,41
dDwTH6GPrEk,2619,240,17
OcljT7WkePA,2900,216,25
8Sd1k0M7fKA,6103,446,16
I6SVzyNt6Hc,25941,940,46
u4qVhZ7S1Es,5114,403,39
ykYLPTWmSnw,2241,174,20
dX5SL2YbjWw,119494,3285,135
20Dtvz5XCZo,7878,497,31
VibbLakpuwk,49571,2101,71
WZmXHsEvezk,37558,1913,50
DvRBzKxctuc,5819,427,33
vtD7C-tkcAE,2196,209,9
VQ-0o3on_jM,95805,4744,84
ySaX6VZqQlk,145517,6370,94
NkfHESXteQk,14428,868,37
JeiMW1ZUZPg,2973,201,7
KfY_q-IN0Wg,22638,1063,35
JJOwQ806im8,250703,9534,426
2NVu_e0vS_8,2341,206,10
OP1tOVxJZuY,222588,9203,200
49VQLxXkYZ0,479824,20158,500
ZQ9odFwUnOY,27715,804,17
EnD3yXjqWG0,4354,475,19
O9yNzKN3w6Q,5285,396,21
XsMoIGW-yAk,2626,177,9
zHdU9ijTD0Y,527893,25039,481
tJ8N99BHk8w,4139,317,22
Xp6ksAPM4kg,8971,752,17
G-gf6T8AU-Q,19832,1007,35
LwAd4CXKLss,86717,3127,74
OjgKNegb7M0,7630,492,28
aJx0XSpcemQ,191033,7953,301
Ad6_yX1_z58,17262,924,45
62-trU3ovv8,4786,331,28
8IXxz4iHBEA,1817,159,10
33YBcd7oW8o,3318,265,13
48_x90BVXBk,2858,252,21
oMMKJfZVKGI,10675,822,47
8Z8q7MAnPjA,3461,251,17
Fx05KwS7KSE,9246,423,16
OUDatNcLTjA,1993,164,7
ZwgAQbtJ1xM,7410,658,69
O91pnUrJ0vE,3568,289,11
80pnvMSoxkg,13237,480,27
3I3I4gvPlMM,111985,4467,68
lDTt2uDjZIA,4423,382,17
VzrlBT6bEhc,2608,205,9
MCN-erhvvro,31904,1540,84
74jgK3W9NY4,129353,4655,68
v-VH8VRjO5M,2691,268,16
EAjPCh4xGsQ,151958,6620,151
JVOxtnhCTVg,2567,156,12
coAD4btHMUo,5267,342,16
Ty1jv8EzzFg,12613,542,23
Vei1gVE7aIQ,3055,268,8
aFmXJsAC7F4,95331,4337,123
nSG-KQJtyKQ,4344,375,16
Fem81o3dlWo,2247,137,12
mkntCisxHB4,107988,4558,57
0mREqgXWY_s,5279,486,9
fvJeWD6f-Lk,2587,218,30
clG96DbhHNY,7066,483,12
9tu2fV0mHOc,2705,209,14
1QfKsnynZMY,241747,13566,202
7S-7TbEaCLo,6326,474,16
va1nY246CrE,2998,221,16
8q3KnDag09k,2272,197,10
ChXIh_IYyUU,3988,362,30
AZc6LlXY_1I,236134,9921,163
85JB_NRzWzU,3290,267,12
4qqyYhVov58,12494,647,25
eJ_QSwdK1Xo,2159,163,14
Nm95FbCWOD8,5103,358,24
VpA47QWq_Ws,5052,397,22
4d6ca5uJziI,5655,289,14
JWKRBOiAwgc,96173,3623,87
Ie5HfTjKADM,7030,404,24
w30U-6CG2po,6908,398,15
fHecLOg2Jtw,2926,251,9
SUoeMdKvIhc,26078,1376,60
n9fLC4asqZw,6226,302,20
wG0FSSMXALw,31605,1565,83
8Spir3JxEJU,201690,9626,214
7GUGGx6GhFc,3299,179,20
1qOi28YENHQ,1546,135,7
1DYNt88dKUk,2466,244,19
kXiUi1I6ANM,38422,2065,70
fNRErib2ZWg,32617,1699,118
tXUUOyt99_8,3520,234,18
